NAME;LUN;NAME_TYPE;IAU_TYPE;TYPE;SUBTYPE;PROCESS;PERIOD;PERIOD_SOURCE;GEOLOGY;NAME_DETAIL;NAME_ORIGIN;IAU_APPROVAL;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURY_N;CENTURY_C;BIRTH_PLACE;BIRTH_DATE;DEATH_PLACE;DEATH_DATE;FACTS;LONGI_N;LONGI_N_360;LONGI_C;LATI_N;LATI_C;FACE;QUADRANT;AREA;LENGTH_KM;WIDE_KM;LENGTH_ARCSEC;HEIGHT_M;RAPPORT;GENERAL_1;GENERAL_2;SLOPES;WALLS;FLOOR;INTEREST_N;INTEREST_C;LUNATION;MOONDAY_S;MOONDAY_M;DIAM_INST;TH_INSTRU;PR_INSTRU
RICCO;AA7492N17705E;;AA;Crater;;;;;;Annibale Ricco;UAI 1970 ?;;Not known;Not known;Not known;astronomer;Italy;Italian;19;;??;1844;??;1911;??;177.051894;177.051894;177.052° East;74.917956;74.918° North;Farside;North-East;;65;65;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
RICHARDS;AA0770N14009E;;AA;Crater;;;;;;Theodore William Richards;UAI 1970 ?;;Not known;Not known;Not known;chemist;USA;American;20;;Germantown;1868;Cambridge;1928;Works on electrochemistry, thermochemistry and thermodynamics. Inventor of the adiabatic calorimeter on 1905. Determination of atomic mass of isotopes. Nobel prize on 1914.;140.094941;140.094941;140.095° East;7.703298;7.703° North;Farside;North-East;;16;16;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
RICHARDSON;AA3093N09989E;;AA;Crater;;;;;;Sir Owen Willans Richardson;UAI 1970 ?;;Not known;Not known;Not known;physicist;United Kingdom;British;20;;Dewsbury;1879;Alton;1959;Author of laws on electrons emission by heated metals on 1901, basis to electronic tubes. Nobel laureate on 1928.;99.891879;99.891879;99.892° East;30.925697;30.926° North;Librations zone;North-East;;141;141;;Unknown;Unknown height. Impossible calculation.;Circular formation situated in the zone of librations.;;;;;1;Low interest or difficult formation;1;2 days after New Moon;1 day after Full Moon;30;x10 binoculars;50 mm refractor
RIEDEL;AA4889S14005W;;AA;Crater;;;;;;Klaus Riedel;UAI 1970 ?;;Not known;Not known;Not known;engineer;Germany;German;20;;??;1907;??;1944;Rockets conceiver.;-140.047353;219.952647;140.047° West;-48.888081;48.888° South;Farside;South-West;;47;47;;Unknown;Unknown height. Impossible calculation.;Not observable;;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
RIEMANN;AA3938N08718E;;AA;Umwandete Fläche;;;Entstehungsperiode nicht gefunden;;;Bernhard  Riemann;Arthur / Whitaker (1963);;Kein Name;Kein Name;Kein Name;Mathematiker;Deutschland;deutscher;19;19. Jhd.;Breselenz;1826;Selasca;1866;Theorie von komplexen Variablen und komplexen Funktionen im Jahre 1851. Urheber der Topologie. Erfinder einer nichteuklidischen Geometrie.;87.177626;87.177626;87.178° East;39.380363;39.380° North;Librations zone;Nord-Ost;Mond Nord-Ost Bogen;111;111;;0;0;Beschädigte, kreisförmige Formation, gelegen in der Liberationszone.;;Kleine, steile Stelle, gerillt von kleinen Kratern und angrenzend an Beals zum Süden hin und Riemann B zum Norden hin.;Ziemlich hohe Wände zum Osten hin und gerillt von kleinen Kratern zum Westen hin.;Zerklüftete Ebene, angrenzend an viele kleine Krater.;1;Wenig interessant oder schwierige Formation;2;2 Tage nach Neumond;1 Tag nach Vollmond;5;Bloses Auge;10x Doppelfernrohr
RIMA AGATHARCHIDES;RI2038S02856W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Agatharchides - Agatharchide;(??);;Kein Name;Kein Name;Kein Name;Geograph und Historiker;Griechenland;griechischer;-2;2 nd Jhd. BC;?;vers 100 BC;?;?;??;-28.564333;331.435667;28.564° West;-20.378425;20.378° South;Nearside;Süd-West;West Teil von Mare Nubium;50;2;;0;0;Enge Rille.;;Nord Süd orientiert.;Kreuzt den großen Krater Agatharchides P.;;2;Ziemlich interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;150;150 mm Reflektor;300 mm Reflektor
RIMA AGRICOLA;RI2925N05342W;;RI;Rima, rimae;;;;;;Named from nearby Montes.;IAU;;;;;;Europe;Latin;;;;;;;;-53.420422;306.579578;53.420° West;29.247735;29.248° North;Nearside;North-West;Seleucus;125.078;125.078;;;;;;;;;;;12;Five days after First Quarter;Four days after Last Quarter;;;
RIMA ARCHYTAS;RI5363N00300E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Archytas - Archytas;(??);;Kein Name;Kein Name;Kein Name;Wissenschaftler und Staatsmann;Griechenland;griechischer;-5;5 . Jhd. BC;Tarente;428 BC;Tarente;347 BC;Freund von Pythagoras und Platon. Erfinder der Kiste und von Flugmaschinen.;2.998543;2.998543;2.999° East;53.628576;53.629° North;Nearside;Nord-Ost;Mond Nord Bogen;90;0.5;;0;0;Sehr schmale Rille, orientiert Süd-Ost Nord-West.;;;;;1;Wenig interessant oder schwierige Formation;7;Erstes Viertel;6 Tage nach Vollmond;999;+ 400 mm Reflektor;+ 500 mm Reflektor
RIMA ARIADAEUS;RI0648N01344E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Ariadaeus - Ariadaeus;(??);;Kein Name;Kein Name;Kein Name;König;Mazedonien;mazedonischer;-4;4 . Jhd. BC;?;?;?;317 BC;Sohn von Philippe II. Autor einer Zusammenstellung von Finsternissen. Zerstörte die Ordnung von Olympia.;13.438116;13.438116;13.438° East;6.475181;6.475° North;Nearside;Nord-Ost;östlich von Mare Tranquillitatis Region;220;7;;480;0.0022;Große, rechteckige, Ost West orientierte Rille. Verzweigungen zum Westen hin, mit einer Verzweigung, welche zur Rima Hyginus führt.;;Spaltet sich zum Osten hin, in der Nähe von Ariadaeus. Aufgefüllt mit einem bergigen Kap im Norden von Silberschlag. Ebene gefüllt von offenen Plätzen.;;;4;Außergewöhnliche Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;50;50 mm Refraktor;100 mm Refraktor
RIMA ARTSIMOVICH;RI2666N03865W;;RI;Rima, rimae;;;;;;Named from nearby crater.;IAU;;;;;;Europe;Soviet;;;;;;;;-38.645701;321.354299;38.646° West;26.663198;26.663° North;Nearside;North-West;Aristarchus;68.0584;68.0584;;;;;;;;;;;11;Four days after First Quarter;Three days after Last Quarter;;;
RIMA BILLY;RI1474S04804W;;RI;Rille;;;Pre-Imbrianische (Von -4.55 Mrd. bis -3.85 Mrd. Jahre) ?;;;Rille von Billy - Jacques de Billy;(??);;Kein Name;Kein Name;Kein Name;Mathematiker und Astronom;Frankreich;französischer;17;17. Jhd.;?;1602;?;1679;Gleichfalls Astrologe. Glaubte an an den mysteriösen Einfluß von Kometen.;-48.040693;311.959307;48.041° West;-14.740665;14.741° South;Nearside;Süd-West;östlich von Mare Humorum Region;70;2;;0;0;Sehr schmale Rille, orientiert in Richtung  Süd-Ost Nord-West und gelegen an den Süd-Ost Abhängen von Billy.;;;;;1;Wenig interessant oder schwierige Formation;11;4 Tage nach ersterm Viertel;3 Tage nach letztem Viertel;150;150 mm Reflektor;300 mm Reflektor
RIMA BIRT;RI2140S00928W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Birt - William R. Birt;(??);;Kein Name;Kein Name;Kein Name;Astronom;England;englischer;19;19. Jhd.;?;1804;?;1881;Selenograph.;-9.281079;350.718921;9.281° West;-21.403404;21.403° South;Nearside;Süd-West;Mare Humorum Region;50;1.5;;0;0;Schmale, rechteckige Rille mit S-Form in ihrer Mitte.;;Nord Süd orientiert und verbunden mit dem gestreckten, kleinen Krater Birt E und dem kleinen Krater Birt F.;Erweitert sich in seinem Norden, am äußersten Rand, durch einen zweiten anonymen Graben, wird dann wieder schmaler und parallel.;;4;Außergewöhnliche Formation;8;1 Tag nach Erstes Viertel;Letztes Viertel;150;150 mm Reflektor;300 mm Reflektor
RIMA BRADLEY;RI2417N00060W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Bradley - Monts de Bradley (James Bradley);(??);;Kein Name;Kein Name;Kein Name;Astronom;England;englischer;18;18. Jhd.;Sherborne;1692;Chalford;1762;Entdeckte die Lichtbrechung im Jahre 1727 und die Lichtstreuung im Jahre 1748. Direktor des Observatoriums von Greenwich. Königlicher Astronom im Jahre 1742.;-0.603855;359.396145;0.604° West;24.173599;24.174° North;Nearside;Nord-West;Montes Apenninus Region;130;3;;0;0;Große Süd-West Nord-Ost orientierte Rille, gelegen am Fuße der Montes Apenninus.;;;;;4;Außergewöhnliche Formation;7;Erstes Viertel;6 Tage nach Vollmond;100;100 mm Reflektor;200 mm Reflektor
RIMA BRAYLEY;RI2230N03635W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Brayley - Edward E. Brayley;(??);;Kein Name;Kein Name;Kein Name;Professor;England;englischer;19;19. Jhd.;?;1801;?;1870;Spezialist für Geographie.;-36.352849;323.647151;36.353° West;22.297829;22.298° North;Nearside;Nord-West;Region zwischen Oceanus Procellarum und Mare Imbrium;240;0.5;;0;0;Sehr schmale, geschwungene Rille, orientiert in Richtung Süd-West Nord-Ost.;;;;;1;Wenig interessant oder schwierige Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;999;+ 400 mm Reflektor;+ 500 mm Reflektor
RIMA CALIPPUS;RI3703N01266E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Callippos - Callippos;(??);;Kein Name;Kein Name;Kein Name;Astronom;Griechenland;griechischer;-4;4 . Jhd. BC;Cyzique;350 BC;?;?;Schüler von Eudoxe und Direktor dessen Schule. Verbesserung der Zyklen von Meton.;12.659732;12.659732;12.660° East;37.031551;37.032° North;Nearside;Nord-Ost;nördlich von Mare Serenitatis Region;40;1.5;;0;0;Süd-West Nord-Ost orientierte, schmale Rille, gelegen am Fuß der Montes Caucasus.;;;;;1;Wenig interessant oder schwierige Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;150;150 mm Reflektor;300 mm Reflektor
RIMA CARDANUS;RI1132N07114W;;RI;Rille;;;Entstehungsperiode nicht gefunden;;;Rille von Cardanus - Girolamo Cardano (Jérome Cardan);(??);;Kein Name;Kein Name;Kein Name;Arzt, Mathematiker und Philosoph;Italien;italienischer;16;16. Jhd.;Pavie;1501;Rom;1576;Zahlreiche, philosophische Arbeiten, einschließliche der Astrologie. Lösung von Gleichungen dritten Grades. Urhebers der imaginären Zahlen. Erfinder eines Verbindungssystem mit seinem Namen.;-71.137457;288.862543;71.137° West;11.317532;11.318° North;Nearside;Nord-West;Mond West Bogen;121;1.5;;0;0;Ziemlich lange und große Rille, orientiert in Richtung Süd-West Nord-Ost.;;;;;3;Sehr interessante Formation;13;6 Tage nach ersterm Viertel;5 Tage nach letztem Viertel;150;150 mm Reflektor;300 mm Reflektor
RIMA CARMEN;RI1995N02930E;;RI;Rima, rimae;;;;;;Spanish female name.;IAU;;;;;;Europe;Spain;;;;;;;;29.297964;29.297964;29.298° East;19.954796;19.955° North;Nearside;North-East;Mare Serenitatis;15.0199;15.0199;;;;;;;;;;;5;Five days after New Moon;Four days after Full Moon;;;
RIMA CAUCHY;RI1042N03807E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Cauchy - Augustin Louis Cauchy;(??);;Kein Name;Kein Name;Kein Name;Mathematiker;Frankreich;französischer;19;19. Jhd.;Paris;1789;Sceaux;1857;Autor einer Theorie für Funktionen mit komplexen Varialblen. Arbeiten über die Entwicklung von Reihen und Funktionen. Mitglied der Akademie der Wissenschaften im Jahre 1816 und des Bureau of Longitudes im Jahre 1839.;38.074628;38.074628;38.075° East;10.415088;10.415° North;Nearside;Nord-Ost;Zentralteil von Mare Tranquillitatis;210;4;;0;0;Große und rechteckige Rille am Nord-Ost Abhang von Cauchy und orientiert in Richtung Süd-Ost Nord-West.;;Umschließt eine sehr kurze Passage in S-Form in seiner Mitte.  Verlängert zum Osten hin bis Lawrence, welcher eine bergige Region durchkreuzt.;;;4;Außergewöhnliche Formation;13;6 Tage nach ersterm Viertel;5 Tage nach letztem Viertel;100;100 mm Reflektor;200 mm Reflektor
RIMA CLEOMEDES;RI2798N05651E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Cleomedes - Cleomede;(??);;Kein Name;Kein Name;Kein Name;Astronom;Griechenland;griechischer;-2;2 nd Jhd. BC;?;vers 150 BC;?;?;Autor einer Abhandlung über Astronomie in zwei, zusammengefaßt im Werk 'Theorie der Kreisbewegungen der Himmelskörper'.;56.514513;56.514513;56.515° East;27.977626;27.978° North;Nearside;Nord-Ost;Nord-West Rand von Mare Crisium;60;2.5;;0;0;Gelegen im Gebiet von ' Cleomedes. Orientiert in Richtung Süd-Ost Nord-West. Hat die Form eines Y. Eine Verweigung endet im Norden des kleinen Kraters Cleomedes J.;;;;;4;Außergewöhnliche Formation;3;3 Tage nach Neumond;2 Tage nach Vollmond;100;100 mm Reflektor;200 mm Reflektor
RIMA CLEOPATRA;RI3003N05380W;;RI;Rima, rimae;;;;;;Greek female name.;IAU;;;;;;Europe;Greek;;;;;;;;-53.800738;306.199262;53.801° West;30.031478;30.031° North;Nearside;North-West;Seleucus;14.6607;14.6607;;;;;;;;;;;12;Five days after First Quarter;Four days after Last Quarter;;;
RIMA CONON;RI1869N00185E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Conon - Conon von Samos;(??);;Kein Name;Kein Name;Kein Name;Mathematiker und Astronom;Griechenland;griechischer;-4;4 . Jhd. BC;Samos;300 BC;?;?;Freund von Archimedes. Erfinder der Constellation 'Haar der Berenice'. Autor von  7 Büchern, welche die Astronomie behandeln.;1.85302;1.85302;1.853° East;18.692081;18.692° North;Nearside;Nord-Ost;Montes Apenninus Region;45;2;;0;0;Geschwungene Rille, orientiert in Richtung Süd-Ost Nord-West, wo sie Sinus Fidei passiert.;;;;;3;Sehr interessante Formation;7;Erstes Viertel;6 Tage nach Vollmond;150;150 mm Reflektor;300 mm Reflektor
RIMA DAWES;RI1758N02663E;;RI;Rima, rimae;;;;;;Named from nearby crater.;IAU;;;;;;Europe;Great Britain;;;;;;;;26.630369;26.630369;26.630° East;17.57761;17.578° North;Nearside;North-East;Mare Serenitatis;15;15;;;;;;;;;;;5;Five days after New Moon;Four days after Full Moon;;;
RIMA DELISLE;RI3087N03235W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Delisle - Joseph Nicolas Delisle (oder Delisle der Jüngere);(??);;Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;18;18. Jhd.;Paris;1688;Paris;1768;Mitglied der Akademie der Wissenschaften im Jahre 1714. Erfinder der Berechnung der Entfernung von Merkur und Venus mitels einen Sonnendurchganges. Fand den Platz für die Errichtung des Observatoriums von St-Petersburg.;-32.348193;327.651807;32.348° West;30.873029;30.873° North;Nearside;Nord-West;Noth Teil von Oceanus Procellarum;50;0.5;;0;0;Sehr schmale und kurze, geschwungene Rille, orientiert in Richtung  Süd-West Nord-Ost.;;;;;1;Wenig interessant oder schwierige Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;999;+ 400 mm Reflektor;+ 500 mm Reflektor
RIMA DIOPHANTUS;RI2870N03367W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Diophantus - Diophante;(??);;Kein Name;Kein Name;Kein Name;Mathematiker;Griechenland;griechischer;3;3. Jhd. ;Alexundria;325;?;410;Wenig bekannt. Sammlung mathematischer Probleme. Arbeiten über Gleichungen erster und zweiter Ableitung.;-33.673447;326.326553;33.673° West;28.703825;28.704° North;Nearside;Nord-West;Region zwischen Oceanus Procellarum und Mare Imbrium;140;0.5;;0;0;Gewellte und sehr schmale Rille,  West Ost orientiert.;;;;;1;Wenig interessant oder schwierige Formation;10;3 Tage nach ersterm Viertel;2 Tage nach letztem Viertel;999;+ 400 mm Reflektor;+ 500 mm Reflektor
RIMA DRAPER;RI1737N02537W;;RI;Rima, rimae;;;;;;Named from nearby crater.;IAU;;;;;;North America;American;;;;;;;;-25.367178;334.632822;25.367° West;17.369103;17.369° North;Nearside;North-West;Timocharis;244.159;244.159;;;;;;;;;;;10;Three days after First Quarter;Two days after Last Quarter;;;
RIMA EULER;RI2108N03031W;;RI;Rima, rimae;;;;;;Named from nearby crater.;IAU;;;;;;Europe;Switzerland;;;;;;;;-30.31211;329.68789;30.312° West;21.084182;21.084° North;Nearside;North-West;Aristarchus;104.972;104.972;;;;;;;;;;;10;Three days after First Quarter;Two days after Last Quarter;;;
RIMA FLAMMARION;RI0238S00467W;;RI;Rima, rimae;;;;;;Named from nearby crater.;IAU;;;;;;Europe;France;;;;;;;;-4.673191;355.326809;4.673° West;-2.384225;2.384° North;Nearside;South-West;Ptolemaeus;49.7475;49.7475;;;;;;;;;;;8;One day after First Quarter;Last Quarter;;;
RIMA FURNERIUS;RI3530S06117E;;RI;Rima, rimae;;;;;;Within crater.;IAU;;;;;;Europe;France;;;;;;;;61.171658;61.171658;61.172° East;-35.295031;35.295° North;Nearside;South-East;Furnerius;65.854;65.854;;;;;;;;;;;3;Three days after New Moon;Two days after Full Moon;;;
RIMA G. BOND;RI3286N03525E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Bond - George Philip Bond;(??);;Kein Name;Kein Name;Kein Name;Astronom;U. S. A.;amerikanischer;19;19. Jhd.;?;1826;?;1865;Sohn von W. Bond. Schlug die nicht solide Nature der rings des Saturns vor und entdeckte die Natur des Orion Nebels.;35.250943;35.250943;35.251° East;32.857818;32.858° North;Nearside;Nord-Ost;Atlas Krater Süd-Ost Region;150;3;;0;0;Große Rille, orientiert in Richtung Nord Süd. Durchkreuzt einen länglichen Berg in Lacus Somniurum und schließt den Krater Hall.;;;;;4;Außergewöhnliche Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;100;100 mm Reflektor;200 mm Reflektor
RIMA GALILAEI;RI1291N05920W;;RI;Rille;;;Entstehungsperiode nicht gefunden;;;Rille von Galileo - Galileo Galilei (oder Galilée);(??);;Kein Name;Kein Name;Kein Name;Astronom und Physiker;Italien;italienischer;17;17. Jhd.;Pise;1564;Arcetri;1642;Gründer der modernen Mechanik. Erste Nutzung eines Teleskops für Sterne. Entdeckte die Sonnenflecke, die Jupitermonde und das Mondrelief. Widerrief, daß sich die Erde um die Sonne dreht.;-59.203904;300.796096;59.204° West;12.908118;12.908° North;Nearside;Nord-West;Mond West Bogen;180;0.5;;0;0;Sehr schmale, gewellte Rille, orientiert in Richtung Nord Süd. Windet sich in dem Kuppenfeld von Marius.;;;1;;3;Sehr interessante Formation;12;5 Tage nach ersterm Viertel;4 Tage nach letztem Viertel;999;+ 400 mm Reflektor;+ 500 mm Reflektor
RIMA GARTNER;RI5884N03577E;;RI;Rille;;;Entstehungsperiode nicht gefunden;;;Rille von Gärtner - Christian Gärtner;(??);;Kein Name;Kein Name;Kein Name;Geologe;Deutschland;deutscher;18;18. Jhd.;?;1750;?;1813;??;35.765404;35.765404;35.765° East;58.844496;58.844° North;Nearside;Nord-Ost;Mond Nord-Nord-Ost Bogen;30;2;;0;0;Gelegen in Gärtner. Orientiert in Richtung Süd-West Nord-Ost. Beginnt im Norden des kleinen Kraters Gärtner D. Endet bei einem gestrecktem, kleinen Krater.;;;;;3;Sehr interessante Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;150;150 mm Reflektor;300 mm Reflektor
RIMA GAY-LUSSAC;RI1318N02233W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rain von Gay-Lussac - Louis-Joseph Gay-Lussac;(??);;Kein Name;Kein Name;Kein Name;Physiker und Chemiker;Frankreich;französischer;19;19. Jhd.;Saint-Léonard de Nob;1778;Paris;1850;Gesetz über die Ausdehnung von Gasen im Jahre 1802. Preparation des Natrium aus Potasche und vielen Säuren. Entdeckung der Halogene.;-22.327341;337.672659;22.327° West;13.177195;13.177° North;Nearside;Nord-West;Copernicus Krater Region;40;2;;0;0;Süd-West Nord-Ost orientiert, gerade Rille, gelegen am Nord-West Abhang von Copernicus.;;Wahrscheinlich durch die Ausrichtung kleiner Krater geformt.;;;3;Sehr interessante Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;150;150 mm Reflektor;300 mm Reflektor
RIMA HADLEY;RI2572N00315E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Hadley - John Hadley;(??);;Kein Name;Kein Name;Kein Name;Mathematiker und Physiker;England;englischer;18;18. Jhd.;Hertfordshire;1682;Ost Barnet;1744;Hersteller astronimischer Instrumente. Erfinder des Spiegelquadranten. Mitglied der Royal Society im Jahre 1717;3.146712;3.146712;3.147° East;25.715918;25.716° North;Nearside;Nord-Ost;Montes Apenninus Region;80;2.5;;400;0.005;Süd-West Nord-Ost orientierte, gewellte Rille. Passiert den kleinen Krater Hadley C in seinem Zentrum. Landeplatz der Apollo 15 Mission.;;;;;4;Außergewöhnliche Formation;7;Erstes Viertel;6 Tage nach Vollmond;100;100 mm Reflektor;200 mm Reflektor
RIMA HANSTEEN;RI1209S05299W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Hansteen - Christopher Hansteen;(??);;Kein Name;Kein Name;Kein Name;Astronom und Geophysiker;Norwegen;norwegischer;18;18. Jhd.;Oslo;1784;Oslo;1873;Entdeckte die Schwankungen im Erdmagnetfeld im Jahre 1821. Gründer des Observatoriums von Oslo im Jahre 1833. Leiter der Triangualtion von Norwegen.;-52.992175;307.007825;52.992° West;-12.088172;12.088° South;Nearside;Süd-West;Süd-West Teil von Oceanus Procellarum;25;3;;0;0;Nord Süd orientierte, schmale Rille, gelegen am Süd-West Abhang von Hansteen.;;;;;2;Ziemlich interessante Formation;11;4 Tage nach ersterm Viertel;3 Tage nach letztem Viertel;100;100 mm Reflektor;200 mm Reflektor
RIMA HESIODUS;RI3054S02185W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Hesiodus - Hesiode;(??);;Kein Name;Kein Name;Kein Name;Poet;Griechenland;griechischer;-8;8 . Jhd. BC;Ascra;750 BC ?;?;vers 650 BC;Poeme über landwirtschaftliche Werke. Autor einer Herkunft der Welt World und einer Erschaffung der Götter in der 'Theogony'.;-21.8493;338.1507;21.849° West;-30.539583;30.540° South;Nearside;Süd-West;Tycho Krater Nord-West Region;300;3;;0;0;Sehr große, rechteckige Rille.;;Süd-West Nord-Ost orientiert. Gekennzeichnet durch eine doppelt S-förmige Biegung an ihrem äußersten Westrand.;Durchkreuzt verschiedene Formationen, wie die Hügel im Norden von Cicchus.;Durchzieht verschiedene kleine Krater, wie Cichus N in dessen Mitte.;4;Außergewöhnliche Formation;9;2 Tage nach ersterm Viertel;1 Tag nach Letztes Viertel;100;100 mm Reflektor;200 mm Reflektor
RIMA HYGINUS;RI0762N00677E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Hyginus - Caius Julius Hyginus;(??);;Kein Name;Kein Name;Kein Name;Astronom;Griechenland;griechischer;-2;2 nd Jhd. BC;?;?;?;?;Freund von Ovid.;6.774559;6.774559;6.775° East;7.616388;7.616° North;Nearside;Nord-Ost;östlich von Mare Tranquillitatis Region;220;4;;0;0;Große Rille, zu Beginn Süd-Ost Nord-West orientiert. Durchkreuzt den Krater Hyginus.;;Dann West Ost orientiert. Geringe Tiefe. Scheint durch die Ausrichtung von kleinen Kratern geformt zu sein. Durch einen kleinen Graben mit Rima Ariadaeus verbunden.;;;4;Außergewöhnliche Formation;6;6 Tage nach Neumond;5 Tage nach Vollmond;100;100 mm Reflektor;200 mm Reflektor
RIMA JANSEN;RI1450N02951E;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Jansen - Zacharias Jansen;(??);;Kein Name;Kein Name;Kein Name;Optiker;Niederlande;niederländischer;17;17. Jhd.;La Haye;1580;Amsterdam;1631;Warscheinlicher Hersteller des ersten vergrößernden Teleskops.;29.511521;29.511521;29.512° East;14.495136;14.495° North;Nearside;Nord-Ost;Zentralteil von Mare Tranquillitatis;35;2;;0;0;Geringe Tiefe, schmale, rechteckige Rille. Orientiert in Richtung Süd-Ost Nord-West. Endet zum Süden hin am Abschluß von Dorsa Barlow.;;;;;2;Ziemlich interessante Formation;5;5 Tage nach Neumond;4 Tage nach Vollmond;150;150 mm Reflektor;300 mm Reflektor
RIMA KRIEGER;RI2929N04626W;;RI;Rima, rimae;;;;;;Named from nearby crater.;IAU;;;;;;Europe;Germany;;;;;;;;-46.262643;313.737357;46.263° West;29.293843;29.294° North;Nearside;North-West;Aristarchus;22.6225;22.6225;;;;;;;;;;;11;Four days after First Quarter;Three days after Last Quarter;;;
RIMA LOUVILLE;RI476100N3084600;IAU Named formation;RI;Rille;Sinuous rille;Extrusive volcanism ?;Lower Imbrian (From -3.85 billions years to -3.8 billions years) ?;Period source not found;No details;Jacques D'Allonville Chevalier de Louville;IAU 2021;28/09/2021 00:00:00;Not known;Not known;Not known;Mathematician and astronomer;France;French;18;18 th century;Louville la Chenard;1671;Saint Jean de Braye;1732;Author of a calculation method about eclipses come back. Member of Academy of Sciences. Dicoverer of the variation of the Earh axis rotation.;-51.54;308.46;51 ° 32 ' West;47.61;47 ° 37 ' North;Nearside;North-West;North part of Oceanus Procellarum;86;0.2;43;Unknown height.;Unknown height. Impossible calculation.;Shallow and very sinuous rille oriented North-South. Joining Rima Sharp to its South end.;;Not described in this VMA version.;;;0;Not observable;999;Not observable;Not observable;999;Not observable;Not observable
RIMA MAIRAN;RI3828N04683W;;RI;Rille;;;Imbrianische (Von -3.85 Mrd. bis -3.2 Mrd. Jahre) ?;;;Rille von Mairan - Jean-Jacques Dortous de Mairan;(??);;Kein Name;Kein Name;Kein Name;Astronom;Frankreich;französischer;18;18. Jhd.;Béziers;1678;Paris;1771;;-46.82735;313.17265;46.827° West;38.278892;38.279° North;Nearside;Nord-West;Noth Teil von Oceanus Procellarum;10;2;;0;0;Sehr schmale, gewellte Rille, orientiert in richtung Nord Süd.;;;;;1;Wenig interessant oder schwierige Formation;11;4 Tage nach ersterm Viertel;3 Tage nach letztem Viertel;150;150 mm Reflektor;300 mm Reflektor
RIMA MARCELLO;RI1859N02774E;;RI;Rima, rimae;;;;;;Italian male name.;IAU;;;;;;Europe;Italy;;;;;;;;27.738853;27.738853;27.739° East;18.589517;18.590° North;Nearside;North-East;Mare Serenitatis;3.9511;3.9511;;;;;;;;;;;5;Five days after New Moon;Four days after Full Moon;;;
