NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGTHKM;WIDEKM;LENGTHMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
PRANDTL;Cratere;;Ludwig Prandtl;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Germania;tedesco;20;20° secolo;Freising;1875;Göttingen;1953;Specialista di meccanica dei fluidi. Scopritore della nozione di strato limite e autore della legge sulla velocità interna in questi strati. Direttore l'Istituto Max Planck nel 1947.;141.8;141.8 ° Est;-60.1;60.1 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;91;91;54;54;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
PRIESTLEY;Cratere;;Joseph Priestley;UAI 1979 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Chimico;Gran Bretagna;britannico;18;18° secolo;Birstall Fiedhead;1733;Northumberland;1804;Ha isolato numerosi gas come i gas cloridrico e solforoso, l'ammoniaca, l'acido solfidrico, e soprattutto l'ossigeno a partire dal minio nel 1774. Ideatore della sintesi l'acqua.;108.4;108.4 ° Est;-57.3;57.3 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;IV-008-M IV-009-H1;52;52;31;31;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
PURKYNJ;Cratere;;Jan Evangelista Purkynj;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisiologo;Cecoslovacchia;cecoslovacco;19;19° secolo;Libochovice;1787;Praga;1869;Numerosi studi di istologia, farmacologia e embriologia. Pioniere l'uso del microtomo.;94.9;94.9 ° Est;-1.6;1.6 ° Sud;Sud-Est;;IV;Curie;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;48;48;28;28;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;1;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
QUETELET;Cratere;;Lambert Adolphe J.;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Matematico;Belgio;belga;19;19° secolo;Gand;1796;Bruxelles;1874;Applicazione della statistica alle scienze sociali e del calcolo delle probabilità alle scienze politiche e all'antropometria. Direttore l'Osservatorio di Bruxelles nel 1874.;-134.9;134.9 ° Ovest;43.1;43.1 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-028-H3;55;55;32;32;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RACAH;Cratere;;Giulio Racah;UAI 1979 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Israele;israeliano;20;20° secolo;??;1909;??;1965;??;-179.8;179.8 ° Ovest;-13.8;13.8 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;II-033-M;63;63;37;37;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RACINE;Cratere;;Jean Racine;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Scrittore;Francia;francese;17;17° secolo;La Ferté Milon;1639;Parigi;1699;Autore di numerosi drammi teatrali, come 'Ifigenia', 'Fedra', 'Britannico' e 'Berenice'.;99;99 ° Est;-8.3;8.3 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;30;30;18;18;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;1;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
RAIMOND;Cratere;;J. J. Junior Raimond;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Olanda;olandese;20;20° secolo;??;1903;??;1961;??;-159.3;159.3 ° Ovest;14.6;14.6 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;70;70;41;41;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RAMSAY;Cratere;;Sir William Ramsay;UAI 1964 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Chimico;Gran Bretagna;britannico;20;20° secolo;Glasgow;1852;High Wycombe;1916;Spiegazione del moto browniano nel 1879. Scopritore dei gas rari l'aria nel 1898 insieme a Travers. Scopritore del radon nel 1910 insieme a Whytlaw Gray. Premio Nobel nel 1904.;144.5;144.5 ° Est;-40.2;40.2 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;81;81;48;48;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RASPLETIN;Cratere;;Aleksandr Andreyevich Raspletin;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Ingegnere;URSS;sovietico;20;20° secolo;??;1921;??;1975;Specialista di trasmissioni radio.;151.8;151.8 ° Est;-22.5;22.5 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;48;48;28;28;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RAYET;Cratere;;George A. P. Rayet;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Francia;francese;19;19° secolo;Bordeaux;1839;Floirac;1906;Direttore l'Osservatorio di Bordeaux nel 1839. Scopritore di un tipo di stelle ad alta temperatura con forti righe di emissione, insieme a Charles Wolf. Studi di spettroscopia solare.;114.5;114.5 ° Est;44.7;44.7 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-181-M;27;27;16;16;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RAZUMOV;Cratere;;Vladimir V. Razumov;UAI 1979 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Ingegnere;URSS;sovietico;20;20° secolo;??;1890;??;1967;Progettista di razzi.;-114.3;114.3 ° Ovest;39.1;39.1 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-015-H3 V-024-H3;70;70;41;41;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RECHT;Cratere;;Albert W. Recht;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;USA;americano;20;20° secolo;??;1892;??;1962;??;124;124 ° Est;9.8;9.8 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;20;20;12;12;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RESNIK;Cratere;;Judith Arlene Resnik;UAI 1991 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronauta;USA;americano;20;20° secolo;??;1949;??;1986;Membro l'equipaggio della navetta spaziale Challenger, morto nell'incidente del 1986.;-150.1;150.1 ° Ovest;-33.8;33.8 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;20;20;12;12;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RICCO;Cratere;;Annibale Ricco;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Italia;italiano;19;19° secolo;??;1844;??;1911;??;176.3;176.3 ° Est;75.6;75.6 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;65;65;38;38;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RICHARDS;Cratere;;Theodore William Richards;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Chimico;USA;americano;20;20° secolo;Germantown;1868;Cambridge;1928;Studi di elettrochimica, termochimica e termodinamica. Inventore del calorimetro adiabatico nel 1905. Determinazione del peso atomico degli isotopi. Premio Nobel nel 1914.;140.1;140.1 ° Est;7.7;7.7 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;16;16;9;9;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RICHARDSON;Cratere;;Sir Owen Willans Richardson;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Gran Bretagna;britannico;20;20° secolo;Dewsbury;1879;Alton;1959;Autore delle leggi sull'emissione di elettroni da parte di metalli riscaldati nel 1901, su cui sono fondati i tubi elettronici. Premio Nobel nel 1928.;100.5;100.5 ° Est;31.1;31.1 ° Nord;Nord-Est;;III;Mare Marginis;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;141;141;83;83;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;1;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
RIEDEL;Cratere;;Klaus Riedel;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Ingegnere;Germania;tedesco;20;20° secolo;??;1907;??;1944;Ideatore di razzi.;-139.6;139.6 ° Ovest;-48.9;48.9 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;47;47;28;28;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RIMA SIEGFRIED;Solco;;Nome di persona tedesco;UAI 1976 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;;;;;;;;;;;103;103.0 ° Est;-25.9;25.9 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;14,0;4,0;8;2;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RIMA GOLITSYN;Solco;;Boris B. Golitsyn;UAI 1985 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Russia;russo;19;19° secolo;??;1862;??;1916;??;-105;105.0 ° Ovest;25.1;25.1 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;36,0;10,0;21;6;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RITTENHOUSE;Cratere;;David Rittenhouse;UAI 19XX ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Inventore;USA;americano;18;18° secolo;??;1732;??;1796;??;106.5;106.5 ° Est;-74.5;74.5 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;26;26;15;15;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RITZ;Cratere;;Walther Ritz;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Matematico;Svizzera;svizzero;20;20° secolo;Sitten;1878;Gottinga;1909;Metodi di risoluzione delle equazioni differenziali alle derivate parziali. Lavori sull'emissione infrarossa degli elementi.;92.2;92.2 ° Est;-15.1;15.1 ° Sud;Sud-Est;;IV;Curie;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;51;51;30;30;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;1;2 giorni dopo la Luna Nuova;1 giorno dopo la Luna Piena;30;Binocolo 10x;Rifrattore da 50 mm
ROBERTS;Cratere;;Alexander W. Roberts;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Repubblica del Sud Africa;sudafricano;20;20° secolo;??;1857;??;1938;??;-174.5;174.5 ° Ovest;71.1;71.1 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-029-M;89;89;52;52;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
ROBERTSON;Cratere;;Howard P. Robertson;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;USA;americano;20;20° secolo;??;1903;??;1961;??;-105.2;105.2 ° Ovest;21.8;21.8 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-015-H2;88;88;52;52;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
ROCHE;Cratere;;Edouard A. Roche;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;Francia;francese;19;19° secolo;Montpellier;1820;Montpellier;1883;Numerosi lavori sul Sistema Solare e sui pianeti. Scopritore del punto limite di distruzione di un satellite da parte delle forze di marea generate dal pianeta.;136.5;136.5 ° Est;-42.3;42.3 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;160;160;94;94;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RONTGEN;Cratere;;Wilhelm Conrad Röntgen;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Germania;tedesco;19;19° secolo;Lennep;1845;Monaco di Baviera;1923;Direttore l'Istituto di Fisica di Monaco di Baviera nel 1900. Scopritore dei raggi X nel 1895. Premio Nobel nel 1901.;-91.4;91.4 ° Ovest;33;33 ° Nord;Nord-Ovest;;VIII;Röntgen;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;126;126;74;74;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;30;Binocolo 10x;Rifrattore da 50 mm
ROSSELAND;Cratere;;Svein Rosseland;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astrofisico;Norvegia;norvegese;20;20° secolo;??;1894;??;1985;??;131;131 ° Est;-41;41 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;75;75;44;44;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
ROWLAND;Cratere;;Henry Augustus Rowland;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;USA;americano;19;19° secolo;Homesdale;1848;Baltimora;1901;Scopritore l'equivalenza tra l'elettricità statica e l'elettricità dinamica. Scopritore l'equivalente meccanico della caloria. Scopritore di 39 elementi nello spettro solare.;-162.5;162.5 ° Ovest;57.4;57.4 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-029-M V-028-H3 V-039-M;171;171;101;101;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
ROZHDESTVENSKIY;Cratere;;Dmitriy S. Rozhdestvenskiy;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;URSS;sovietico;20;20° secolo;??;1876;??;1940;??;-155.4;155.4 ° Ovest;85.2;85.2 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-029-M V-008-M;177;177;104;104;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RUMFORD;Cratere;;Benjamin Thompson Conte di Rumford;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;USA;americano;19;19° secolo;Woburn;1753;Auteuil;1814;Inventore del calorimetro ad acqua, del termoscopio ad aria e di un fotometro. Numerosi lavori sulle proprietà calorimetriche l'acqua.;-169.8;169.8 ° Ovest;-28.8;28.8 ° Sud;Sud-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;61;61;36;36;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
RUTHERFORD;Cratere;;Sir Ernest Rutherfrd of Nelson;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Gran Bretagna;britannico;20;20° secolo;Nelson;1871;Cambridge;1937;Numerosi lavori sulla radioattività e sulle trasmutazioni. Scopritore delle particelle alfa nel 1906. Determinazione della masa del neutrone. Presidente della Società Reale nel 1925. Premio Nobel per la chimica nel 1908.;137;137 ° Est;10.7;10.7 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;IV-136-H1 IV-131-H1 IV-118-H3 IV-130-H3;13;13;8;8;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;30;Non osservabile dalla Terra;Non osservabile dalla Terra
RYDBERG;Cratere;;Johannes R. Rydberg;UAI 1979 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Fisico;Svezia;svedese;19;19° secolo;Halmstad;1854;Lund;1919;;-96.3;96.3 ° Ovest;-46.5;46.5 ° Sud;Sud-Ovest;;VI;Hausen;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;49;49;29;29;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Formazione circolare situata nella zona delle librazioni.;;;;1;Formazione di scarso interesse;14;durante la Luna Piena;6 giorni dopo l'Ultimo Quarto;999;Binocolo 10x;Rifrattore da 50 mm
RYNIN;Cratere;;Nikolaj A. Rynin;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Ingegnere;URSS;sovietico;20;20° secolo;??;1877;??;1942;Progettista di razzi.;-103.5;103.5 ° Ovest;47;47 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-006-H1 V-008-M V-015-H3;75;75;44;44;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
SAENGER;Cratere;;Eugen Saenger;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Ingegnere;Germania;tedesco;20;20° secolo;??;1905;??;1964;Progettista di razzi.;102.4;102.4 ° Est;4.3;4.3 ° Nord;Nord-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;;75;75;44;44;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
SAHA;Cratere;;Meghnad Saha;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astrofisico;India;indiano;20;20° secolo;Dacca;1893;Nuova Delhi;1956;Autore nel 1920 di una legge sull'equilibrio tra atomi e ioni. Classificazione delle stelle in base al loro tipo spettrale.;102.7;102.7 ° Est;-1.6;1.6 ° Sud;Sud-Est;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;II-196-M II-196-H1;99;99;58;58;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
SANFORD;Cratere;;Roscoe F. Sanford;UAI 1970 ?;Sconosciuto all'epoca;Sconosciuto all'epoca;Sconosciuto all'epoca;Astronomo;USA;americano;20;20° secolo;??;1883;??;1958;??;-138.9;138.9 ° Ovest;32.6;32.6 ° Nord;Nord-Ovest;;Nessuna mappa;;Nessuna mappa o immagine;Nessuna mappa o immagine;Nessuna mappa o immagine;;V-032-M V-028-H2 V-031-M V-032-H3 V-031-H3;55;55;32;32;Sconosciuta;Sconosciuta;Altezza ignota. Calcolo impossibile.;Altezza ignota. Visualizzazione impossibile.;Non osservabile dalla Terra;;;;0;Non osservabile dalla Terra;0;Non osservabile dalla Terra;Non osservabile dalla Terra;999;Non osservabile dalla Terra;Non osservabile dalla Terra
